,horizon,mse,rmse,mae,mape,mdape,coverage
48,10 days 19:00:00.000000000,1570082.042932638,1253.0291468807252,980.719834915293,0.07235497447204553,0.05838419015659467,0.8383197150639006
49,10 days 20:00:00.000000000,1579060.4225112423,1256.6067095600129,982.9764645069606,0.07247722792376984,0.058466434884207226,0.8375909131723082
50,10 days 21:00:00.000000000,1592983.9125674455,1262.134664989218,986.1794017256315,0.07264170248394779,0.05862088302635175,0.8363774170887708
51,10 days 22:00:00.000000000,1599587.587688459,1264.7480332811192,988.3742373650341,0.072770830790936,0.0590607899077186,0.8354583819700099
52,10 days 23:00:00.000000000,1602409.3406640126,1265.8630813259435,989.7165213960229,0.07284081766696701,0.059137594457914396,0.8354583819700099
53,11 days 00:00:00.000000000,1610726.7576814098,1269.1441043795658,992.5030455229455,0.07297138480681993,0.059253869563825,0.8346323067253297
54,11 days 01:00:00.000000000,1613854.1468829797,1270.3755928397632,993.1691444390326,0.07298869455619005,0.05933337901110863,0.8342911017329625
55,11 days 02:00:00.000000000,1616577.3815849656,1271.4469637326465,994.0822023155324,0.07299693739788915,0.05929488384692949,0.8336625662207054
56,11 days 03:00:00.000000000,1618980.2473975657,1272.3915464186193,995.1473156473153,0.0730037264865726,0.059388913104315266,0.8333456575590642
57,11 days 04:00:00.000000000,1620780.5084282516,1273.0987818815363,995.9330661395842,0.07301289552473501,0.05936034150271905,0.8332585076771126
58,11 days 05:00:00.000000000,1621127.682372581,1273.2351245440022,996.0232497894167,0.07298207494045578,0.05929488384692949,0.8335054323426414
59,11 days 06:00:00.000000000,1624558.2082409905,1274.581581634142,996.8673694441217,0.07299596517722325,0.05936034150271905,0.8332704797821081
60,11 days 07:00:00.000000000,1624460.2588247405,1274.5431569094633,996.859202197803,0.07299153202712348,0.05936034150271905,0.8322708090149953
61,11 days 08:00:00.000000000,1625673.7075487447,1275.0191008564323,997.2458970410369,0.07304441490055345,0.05929488384692949,0.8319565412588661
